income,loan_amount,payment_delays,employment_length,age,default
61752.07,18910.26,6.0,6.7,69,0
33245.45,7649.09,7.0,3.3,35,0
34623.25,21501.59,3.0,4.3,39,0
49555.61,19890.66,9.0,3.5,40,1
40031.5,20980.19,0.0,2.3,48,0
93253.19,38567.71,6.0,4.5,42,1
74246.45,37918.45,8.0,5.7,64,1
74183.36,19728.34,6.0,7.5,36,0
57017.52,17486.67,,2.7,37,0
25204.83,6040.97,5.0,5.6,51,0
70883.23,27252.86,0.0,5.7,59,0
10000.0,27911.26,7.0,5.8,60,0
55221.66,23956.98,0.0,9.9,58,0
25636.43,17123.07,,2.1,62,0
,5665.3,9.0,4.4,32,1
36099.98,22370.54,9.0,7.8,62,0
47481.89,10496.38,8.0,4.4,38,1
49297.53,28784.04,5.0,4.9,24,0
73707.14,54251.06,,3.0,20,0
44783.46,13350.56,2.0,2.7,18,1
46947.99,26605.03,,9.2,19,0
10000.0,12989.3,4.0,3.8,46,0
12038.36,37321.79,7.0,1.5,51,1
58612.07,12722.41,4.0,4.8,63,0
68920.05,31438.43,6.0,0.0,56,1
42185.84,17174.95,2.0,,25,0
77988.74,42588.6,5.0,8.0,39,0
10000.0,3000.0,,7.5,18,0
,28049.59,4.0,,60,0
24446.67,38190.89,0.0,3.7,37,0
22077.49,11243.96,4.0,,43,0
27052.52,29605.66,,6.7,60,0
47577.03,23285.05,4.0,0.8,25,0
63166.91,13633.38,2.0,0.5,18,0
60889.38,13177.88,7.0,5.1,44,0
41285.53,22070.16,4.0,,46,0
68968.02,36179.29,7.0,1.7,30,0
100602.24,50672.19,,10.2,45,0
46417.66,34276.96,1.0,2.1,36,0
52843.87,23755.17,,4.8,57,0
31648.1,14192.02,7.0,3.9,49,0
38241.24,22646.51,0.0,7.6,53,0
87450.42,26757.76,3.0,5.4,22,0
87759.75,18551.95,8.0,6.5,56,1
43967.98,22323.33,,3.9,43,0
64707.55,28164.12,,,38,0
77613.72,21846.94,3.0,10.3,40,0
36604.49,8320.9,,3.5,66,0
10822.75,17575.41,7.0,0.2,59,1
70679.27,30082.0,0.0,0.0,49,1
,21739.12,8.0,,46,1
,49099.66,,10.7,39,0
38775.54,22377.94,,3.1,43,0
95693.33,25549.43,3.0,3.8,52,0
58527.94,38344.02,4.0,5.8,58,0
15572.31,8218.82,7.0,2.8,63,1
10000.0,26435.97,9.0,2.8,50,1
41084.17,30258.95,1.0,4.6,63,0
56744.35,14956.57,0.0,2.7,21,0
41361.61,37138.73,0.0,4.8,60,0
109806.87,34057.83,6.0,5.8,57,0
62119.51,22363.85,3.0,1.9,37,0
20805.54,11880.95,2.0,8.5,42,0
10000.0,4426.78,1.0,3.3,24,0
57050.42,30241.74,8.0,8.3,45,1
79668.62,33300.41,5.0,5.6,49,0
105913.02,26199.02,5.0,1.9,20,0
43927.65,20639.36,0.0,3.9,46,0
,21331.99,9.0,4.4,31,1
10000.0,26848.75,,5.6,46,0
39682.76,16115.77,2.0,2.1,39,0
19568.08,11873.06,5.0,,62,0
73763.03,34393.7,,3.9,31,1
10967.68,7615.04,1.0,,22,0
62052.49,36912.63,7.0,3.4,42,0
12745.12,19956.34,5.0,4.5,51,1
102733.45,33685.25,2.0,3.1,31,0
38772.32,8754.46,6.0,15.8,35,0
61338.98,54674.05,6.0,9.0,63,0
10000.0,3000.0,2.0,9.7,62,0
10000.0,4517.14,6.0,1.5,24,1
26798.11,24388.13,7.0,2.8,22,1
75515.54,27163.2,0.0,6.0,37,0
69772.71,48905.43,9.0,7.5,37,0
82561.7,37235.8,4.0,5.4,44,0
10000.0,7372.03,3.0,4.5,36,0
65206.08,46220.25,3.0,6.1,68,0
33203.08,26313.06,0.0,3.8,28,0
25756.87,23670.23,,4.0,21,1
33883.17,25588.97,8.0,6.5,22,1
46505.97,41346.11,0.0,6.2,30,0
69831.33,32063.37,9.0,0.0,52,1
83684.16,25992.76,1.0,8.1,35,0
65632.16,27075.99,8.0,8.8,61,0
68998.12,19320.84,5.0,2.9,23,0
104691.49,45455.27,9.0,,31,1
70912.19,15182.44,6.0,2.3,53,0
43584.96,36600.79,9.0,5.0,66,0
67433.14,17634.61,9.0,2.1,50,1
101229.38,31280.85,2.0,1.0,24,0
23889.18,10832.33,4.0,2.1,60,1
37071.89,12419.51,3.0,1.7,64,0
93503.83,37731.49,9.0,0.0,57,1
41285.81,30676.03,,4.1,38,0
72928.69,34794.5,7.0,,21,1
88672.62,18734.52,2.0,7.3,54,1
12325.39,24016.57,9.0,7.4,19,1
37747.32,12766.68,8.0,5.8,59,1
86140.68,45579.73,3.0,5.4,21,0
46207.2,38152.74,2.0,9.3,53,0
10000.0,8858.68,6.0,3.8,39,0
34700.91,7940.18,0.0,10.5,42,0
73833.87,28392.62,,0.0,22,0
88294.79,29606.38,5.0,4.1,54,0
51525.36,31327.56,5.0,0.0,41,1
64513.45,30949.13,8.0,6.8,66,0
38928.2,29353.58,9.0,6.8,46,1
77095.53,26444.08,4.0,7.7,38,0
92755.87,47361.13,4.0,8.4,45,0
73046.0,35305.49,2.0,1.6,58,0
46455.0,15018.2,8.0,6.1,24,0
63023.33,36597.12,6.0,6.6,27,0
78574.64,37092.73,,2.0,46,0
50831.05,14467.03,8.0,6.7,34,0
74015.87,16853.69,0.0,0.0,36,0
,22181.51,,3.7,36,1
92580.73,33859.48,,0.5,68,1
71004.13,17317.39,,1.7,34,0
35043.28,26894.36,0.0,3.9,41,0
,44399.28,8.0,5.6,26,1
63801.66,14688.45,4.0,2.3,58,0
45807.92,17265.78,3.0,6.3,52,0
10000.0,26021.27,,0.5,38,1
56941.37,33087.71,5.0,4.2,34,0
105046.67,42369.21,9.0,6.3,33,1
10000.0,15918.02,4.0,5.4,53,1
10000.0,20440.68,6.0,6.1,41,0
73020.18,42200.13,9.0,4.1,50,1
57085.17,38879.08,5.0,4.1,35,0
70171.51,24685.79,3.0,4.5,27,0
,22788.62,,,36,0
10000.0,24964.45,1.0,1.2,24,1
25040.45,24646.15,7.0,,26,1
96800.16,34074.47,5.0,5.3,53,0
36452.32,29939.15,9.0,6.5,66,1
36712.14,19485.76,,3.5,40,0
10000.0,21877.89,7.0,3.0,43,1
10000.0,18055.86,1.0,5.7,30,0
83305.01,24094.93,0.0,3.9,25,0
42217.16,10778.54,8.0,3.0,37,1
79736.06,52062.06,6.0,3.2,40,0
,8199.45,3.0,0.0,30,0
10000.0,17762.73,6.0,4.8,44,0
42172.29,24987.16,0.0,3.9,54,0
32811.41,22714.29,3.0,11.3,47,0
25007.29,28825.03,5.0,8.0,49,0
25789.72,16388.47,5.0,7.6,29,0
45951.86,21217.8,0.0,3.7,63,0
35252.94,22987.79,7.0,9.0,19,1
22031.95,5406.39,,4.7,28,0
104141.43,25921.8,,8.0,67,0
63738.65,40165.13,6.0,1.9,53,1
54754.48,20659.69,6.0,7.2,21,0
48003.64,10600.73,5.0,2.0,31,0
69968.44,14993.69,2.0,5.1,32,0
65954.7,19685.81,9.0,6.2,43,1
18971.63,13358.28,3.0,3.8,67,0
10000.0,12151.48,,4.3,46,0
10000.0,30819.4,,8.8,18,1
103757.93,38515.56,5.0,5.5,61,0
36640.7,34069.71,8.0,0.0,33,1
67761.79,31669.0,7.0,7.9,58,0
56061.84,30482.4,9.0,6.6,37,0
77376.76,27333.85,7.0,5.1,61,1
48063.86,36087.64,3.0,5.3,42,0
10160.93,6421.1,2.0,6.4,19,0
18886.5,17045.94,4.0,3.8,40,0
39477.25,9629.8,9.0,10.2,41,0
10000.0,22599.02,8.0,7.1,46,1
24370.18,35244.32,3.0,0.0,23,1
14035.33,22442.38,7.0,6.7,38,1
40139.4,9027.88,1.0,8.7,40,0
35119.03,44629.28,7.0,7.3,42,0
53584.45,23072.5,5.0,9.3,61,0
75634.02,36810.68,1.0,7.0,45,0
42721.54,24179.52,9.0,9.7,49,0
10000.0,10967.56,5.0,3.4,25,1
10000.0,4955.69,8.0,0.0,35,0
54869.53,31495.6,8.0,5.2,37,1
30035.01,30550.31,5.0,11.3,46,0
45279.16,17371.26,9.0,8.4,55,0
59886.23,12978.46,2.0,3.5,35,0
93295.31,30646.3,,8.7,68,0
10000.0,34636.55,0.0,10.3,54,0
19626.27,27127.81,3.0,1.1,66,1
47442.97,23160.35,4.0,,65,0
15794.19,6703.03,0.0,0.0,42,0
10000.0,20052.37,5.0,5.5,52,1
89287.32,46015.02,1.0,5.6,40,0
18561.29,20473.49,7.0,2.7,59,1
10724.44,19590.56,7.0,4.4,55,1
15555.52,25824.02,1.0,6.1,42,0
82579.81,31644.18,4.0,3.5,53,0
29138.55,15908.42,0.0,8.3,30,0
10000.0,21023.11,7.0,2.0,48,1
24795.14,26329.29,0.0,,42,0
48554.88,29963.5,5.0,5.5,64,0
76753.13,19537.53,3.0,4.1,59,0
74233.05,31440.91,7.0,2.8,40,0
26666.93,6333.39,3.0,8.3,38,1
34066.28,23261.27,1.0,7.6,25,0
113086.52,37428.95,5.0,0.0,57,1
79870.54,34958.58,3.0,4.6,27,0
42446.59,18245.73,0.0,5.7,33,0
10000.0,22388.71,6.0,5.1,44,1
36235.14,31734.94,7.0,0.6,68,1
10201.42,15061.07,7.0,4.8,68,0
24119.56,5823.91,2.0,4.0,22,0
21040.05,23722.81,0.0,7.5,40,0
43063.76,18929.62,0.0,0.4,43,0
,28513.79,,1.9,55,1
28052.57,20897.92,5.0,0.0,35,1
11668.81,3333.76,0.0,5.9,20,0
44632.06,26363.63,3.0,4.2,44,0
35051.64,30909.39,1.0,3.9,23,0
10000.0,11631.04,6.0,4.4,51,1
,14645.43,0.0,8.8,39,0
28134.58,24713.44,8.0,7.0,34,0
,20874.66,5.0,0.0,42,1
43404.61,41884.95,9.0,6.4,54,1
49536.77,12893.99,2.0,5.1,29,0
54381.3,46285.3,6.0,5.9,51,0
10862.07,26162.13,1.0,7.3,27,0
59370.75,26865.76,0.0,6.4,68,0
39676.0,15581.79,5.0,0.7,67,0
82533.29,23833.65,3.0,6.2,47,0
74449.37,28977.78,0.0,,46,0
89682.88,44808.89,1.0,5.3,25,0
21849.04,7300.4,6.0,5.3,41,1
88599.95,31225.38,,3.2,33,0
52822.24,17556.68,0.0,1.9,45,0
70705.63,25336.8,1.0,3.8,27,0
70231.43,36632.1,8.0,9.2,41,0
63771.65,27047.84,,0.2,68,0
17353.28,23149.63,1.0,10.5,62,0
78652.42,30322.86,8.0,5.2,43,0
60550.36,13110.07,9.0,7.5,56,0
10000.0,3000.0,9.0,4.3,46,1
,15003.55,5.0,3.9,45,0
13607.55,31154.17,5.0,9.7,18,0
10000.0,29339.88,,6.1,49,1
75599.73,25091.63,3.0,0.0,58,1
10000.0,23824.42,5.0,7.3,30,0
10366.45,25161.03,1.0,6.2,39,1
109346.69,47907.84,0.0,5.5,68,0
36563.43,24451.56,1.0,4.7,41,0
69729.82,20688.33,9.0,1.3,44,1
83744.95,53787.58,5.0,6.7,18,1
73226.41,35276.86,7.0,2.5,30,0
54487.19,26165.36,,4.9,44,0
48882.08,25197.76,4.0,2.4,42,1
66128.19,28741.39,,9.5,59,0
43260.12,33080.08,4.0,1.6,38,1
70846.61,22039.5,5.0,5.2,36,0
42231.23,33454.55,4.0,12.9,52,0
45633.92,20961.17,8.0,3.3,64,1
106452.8,30367.23,,0.0,38,1
35588.29,27244.35,2.0,11.7,33,0
50577.24,43887.96,2.0,1.6,44,0
62916.88,38432.27,4.0,5.2,37,0
64843.8,24772.86,0.0,3.2,43,0
58785.87,52027.62,3.0,9.4,63,0
12488.3,24921.58,,3.2,45,1
54861.3,34968.51,8.0,7.7,45,0
57284.87,24950.04,1.0,0.7,68,0
84198.81,24924.3,3.0,4.9,27,0
72177.25,24893.41,5.0,3.2,35,0
86175.81,37987.39,4.0,3.5,61,0
19903.84,32353.56,5.0,5.9,58,1
20119.39,20772.52,5.0,1.8,36,0
59842.99,29985.07,8.0,2.3,38,1
83985.56,42074.62,8.0,6.2,38,0
43986.98,9797.4,,8.3,19,0
27791.31,6558.26,6.0,1.7,37,1
10000.0,14689.24,7.0,4.2,66,1
60890.88,13178.18,1.0,1.1,58,0
46612.59,13028.09,6.0,0.0,50,1
36981.61,22885.87,0.0,4.9,60,0
77155.7,21186.44,3.0,7.9,22,0
47396.16,14631.47,1.0,4.4,58,0
50026.61,36997.49,3.0,3.5,60,0
76996.21,33492.86,4.0,5.6,62,0
115722.07,24144.41,,4.1,40,0
36666.13,33023.04,1.0,3.8,59,1
23712.81,20226.28,3.0,5.4,60,0
20328.23,28458.61,7.0,5.7,27,1
64304.73,14394.24,9.0,4.8,37,1
17284.43,20563.16,8.0,6.9,37,0
38803.33,21700.2,7.0,4.7,40,1
41441.6,28707.6,,2.8,21,0
96691.97,33362.15,6.0,2.6,22,0
85785.81,19424.65,7.0,3.6,56,1
10000.0,14052.99,9.0,2.3,54,1
97544.73,36735.59,8.0,3.9,23,0
13515.46,3703.09,,4.8,19,1
54808.73,11961.75,6.0,,34,0
,16756.17,4.0,5.0,52,0
38350.86,30735.26,3.0,9.4,69,0
20587.73,15038.51,,0.9,53,0
,21053.14,,2.1,45,0
45797.13,21409.01,,4.2,67,0
56767.69,24778.66,0.0,7.5,29,0
17831.71,11203.84,,4.8,33,0
10000.0,15222.34,,4.4,43,0
36675.67,19794.08,2.0,5.1,46,0
65643.8,25409.72,1.0,2.6,51,0
46356.44,26348.24,7.0,1.1,27,1
79236.18,22668.28,1.0,5.9,37,0
53725.13,11745.03,,2.5,63,0
50193.96,11038.79,1.0,7.6,63,0
66053.38,35579.2,6.0,2.1,61,1
53008.99,14384.41,,7.7,43,0
78320.88,33958.1,4.0,7.0,57,0
66656.32,37070.75,8.0,11.5,48,0
77328.95,25806.06,,2.3,41,1
71493.7,42732.55,7.0,5.7,59,0
90808.12,45663.86,3.0,,62,0
74868.02,42864.84,5.0,6.3,29,0
102427.87,52592.47,4.0,8.4,66,0
33764.44,36530.39,,7.4,31,0
75043.52,40458.67,3.0,2.5,38,0
10000.0,3000.0,3.0,4.6,57,0
78412.19,28900.68,6.0,0.6,61,1
51693.34,32296.77,6.0,11.6,68,0
78104.02,29593.91,2.0,3.3,23,0
100385.33,25288.85,,2.7,27,0
74032.9,36680.3,8.0,7.1,31,1
37617.63,43813.34,3.0,3.8,65,0
17360.84,20078.31,,8.8,42,0
66080.33,23205.45,1.0,7.0,31,0
41421.89,35031.92,2.0,1.3,55,0
69907.97,29298.01,6.0,4.7,54,0
34797.78,30852.46,0.0,,49,0
22115.66,5423.13,1.0,10.5,29,0
42747.81,18253.89,7.0,4.8,40,0
65028.57,25550.14,6.0,3.1,34,1
53665.96,11733.19,1.0,7.5,56,0
25607.43,10293.5,9.0,0.0,27,1
104015.42,34333.44,3.0,4.6,25,0
45837.71,25733.75,,9.3,44,0
10000.0,19583.88,6.0,7.1,25,1
77968.92,38180.45,2.0,10.0,50,0
49666.88,39109.94,,6.2,18,1
44884.34,30710.67,3.0,8.0,51,0
44288.17,9857.63,1.0,3.3,65,0
44457.11,22582.22,5.0,,54,1
100069.3,25194.12,7.0,0.7,23,1
63935.96,19413.94,3.0,5.2,65,0
57811.34,28955.71,,2.6,45,0
42117.83,23529.36,4.0,8.2,65,0
101854.21,44487.23,7.0,6.4,59,1
75287.92,23691.61,0.0,6.1,24,0
79671.62,38955.22,3.0,4.6,34,0
58345.04,22089.58,,2.9,40,0
79998.13,22444.51,6.0,5.2,49,0
61795.53,35644.72,2.0,6.9,57,0
38861.32,42746.3,1.0,5.7,33,0
61082.47,27942.74,6.0,2.6,19,1
112912.57,28291.54,5.0,2.0,58,1
56114.55,32162.54,1.0,6.3,52,0
88105.09,30170.39,3.0,1.1,68,0
85741.39,36962.04,,6.2,63,0
,30032.65,6.0,0.3,69,1
99703.23,49887.55,9.0,9.0,67,0
10000.0,27250.07,1.0,6.0,39,0
10000.0,25704.78,3.0,4.8,63,0
101834.8,53473.53,8.0,7.2,20,0
30577.22,28591.17,8.0,6.8,48,0
53353.16,30447.59,4.0,3.5,42,0
102517.35,26394.69,1.0,4.8,49,0
55989.51,12197.9,6.0,7.8,44,0
100688.26,41865.06,2.0,4.8,53,0
38352.81,38773.64,3.0,4.1,35,1
68476.83,45046.7,2.0,4.6,45,0
51744.06,19490.04,4.0,2.9,34,0
94719.01,21965.37,4.0,7.6,35,0
42151.54,21290.67,3.0,8.5,56,0
21070.9,5214.18,8.0,5.2,66,1
35971.43,9799.8,,6.9,24,0
37302.42,22571.86,,3.0,68,0
30585.5,25223.43,5.0,2.8,67,1
29338.31,18770.72,1.0,6.7,29,0
83651.52,18217.81,,0.0,19,0
92234.59,47330.89,5.0,0.7,69,1
61757.82,26205.82,9.0,0.3,43,1
30580.11,22724.88,0.0,9.6,66,0
32479.08,13221.93,6.0,0.0,56,1
10000.0,18443.35,8.0,7.5,55,0
61390.57,42685.02,7.0,11.0,55,0
29518.09,15736.36,4.0,0.0,52,1
94133.01,41358.38,,3.4,35,0
10000.0,22469.78,6.0,7.8,61,1
32229.43,12390.92,,0.9,25,0
47133.15,21458.83,6.0,6.9,28,0
63956.89,38901.86,4.0,5.5,38,0
104088.37,51842.42,6.0,0.0,58,0
10000.0,30784.63,5.0,5.5,65,1
40941.86,29288.58,,3.6,55,0
10000.0,12910.05,,6.2,32,0
,23684.64,8.0,9.0,43,0
30593.17,23205.29,1.0,5.9,66,0
46900.89,18512.86,6.0,9.5,20,0
44832.09,9966.42,1.0,6.5,27,0
53488.61,31684.5,3.0,3.9,49,0
45311.89,26060.07,1.0,11.8,39,0
20849.54,17578.84,8.0,2.8,39,0
52547.0,24088.26,4.0,6.8,52,0
26168.38,30536.66,,6.9,63,0
74436.9,43664.75,,5.4,52,0
51722.41,33743.19,9.0,10.7,67,0
18807.72,28380.58,2.0,7.5,66,0
122206.27,30126.07,6.0,6.6,43,0
99765.56,49028.34,2.0,3.6,49,0
123304.18,38150.62,8.0,11.3,55,0
39713.14,33505.9,8.0,5.5,43,0
24944.42,5988.88,0.0,11.9,44,0
74194.97,43136.37,2.0,3.1,41,0
83240.84,17648.17,4.0,5.0,22,1
55901.82,44907.38,,10.0,68,0
10000.0,8870.25,8.0,2.9,67,1
20566.86,16587.24,7.0,4.0,41,1
62675.14,14798.27,8.0,2.0,43,1
30194.8,10464.58,,9.2,59,0
10000.0,26706.42,6.0,3.0,40,1
42270.33,22709.48,2.0,3.6,29,0
10000.0,5654.1,2.0,1.9,37,0
31900.83,22127.92,0.0,5.7,47,0
37219.3,26786.4,8.0,3.0,65,0
59311.91,27527.47,1.0,,48,0
66428.63,29154.14,8.0,0.0,20,1
61331.29,21720.96,3.0,3.6,34,0
76917.46,22930.83,8.0,,28,0
44960.63,9992.13,7.0,7.6,48,0
10000.0,38112.83,9.0,4.9,20,1
,39403.99,,4.5,29,0
,15305.52,3.0,4.3,61,0
10000.0,3000.0,7.0,9.5,38,0
67370.49,25016.79,3.0,7.3,30,0
10000.0,8289.73,0.0,1.4,29,0
70406.29,26545.8,0.0,5.0,69,0
11235.24,18371.81,3.0,2.5,51,0
41283.63,14921.38,,2.8,18,0
33079.32,16038.45,6.0,6.5,38,0
84106.85,41153.81,8.0,3.0,30,1
,48630.58,8.0,5.5,36,1
25272.65,24298.36,,6.7,19,0
45272.15,18047.57,3.0,2.1,36,0
89882.38,42082.36,2.0,6.3,36,0
94790.59,30019.74,6.0,4.7,66,0
10000.0,22849.04,1.0,6.4,47,0
,28298.52,2.0,1.9,27,1
87189.44,34900.1,5.0,6.5,30,0
55358.4,27943.31,0.0,7.1,67,0
47277.2,21638.05,8.0,7.5,39,0
33486.93,8465.63,0.0,4.8,35,0
12397.88,16186.59,5.0,4.0,69,1
60168.29,26257.06,0.0,5.4,48,0
44898.3,28218.13,6.0,11.9,67,0
63047.61,31688.74,,6.4,48,0
63764.32,39900.12,2.0,3.9,36,0
125537.05,33480.61,8.0,1.9,68,1
85900.51,38336.9,2.0,3.6,27,0
66407.5,28862.52,4.0,6.6,51,0
10000.0,11705.08,,5.4,45,0
61769.28,34070.98,,6.6,61,0
97468.03,29977.42,6.0,8.1,51,0
,17034.14,1.0,0.8,44,1
115720.43,24144.09,,7.5,69,0
66315.93,47740.23,,2.7,57,0
58836.65,19822.05,3.0,5.4,44,0
20276.91,28581.86,9.0,4.9,59,0
95111.01,25509.16,8.0,9.3,39,1
25081.21,12360.14,2.0,2.6,39,0
33068.79,19283.41,0.0,1.6,37,0
10000.0,24515.41,4.0,8.7,66,0
76884.62,40242.42,8.0,5.3,45,0
67629.95,31100.72,2.0,1.1,69,0
50306.06,30749.42,0.0,6.9,69,0
72207.35,34165.95,8.0,7.0,51,1
69379.7,33453.06,3.0,4.2,42,0
39034.5,24443.55,2.0,6.5,31,0
26454.88,14890.6,4.0,2.6,49,0
10000.0,15836.79,7.0,0.4,44,0
44669.71,34022.95,4.0,2.1,54,0
10755.52,21498.29,,9.7,30,0
54880.04,31747.44,0.0,7.9,60,0
45187.48,31961.22,3.0,8.7,63,0
37939.08,37475.49,7.0,7.5,58,0
81395.48,37043.28,,8.6,43,0
20409.07,13123.48,,7.9,24,0
,22187.65,5.0,0.9,43,1
43238.21,9647.64,5.0,1.5,57,0
27801.7,23466.49,5.0,1.7,62,1
53647.07,20350.17,9.0,2.7,42,1
22592.12,23286.86,7.0,6.1,37,1
62615.84,34303.86,4.0,2.2,40,0
20813.58,14112.85,,1.8,18,0
,15438.86,7.0,4.0,61,1
68493.04,38642.65,1.0,8.2,31,0
48606.44,28119.94,,5.0,36,0
14387.98,7189.88,2.0,2.7,41,0
21445.53,34077.8,9.0,0.2,44,1
38815.57,24881.68,7.0,7.8,58,0
15711.15,17097.19,,6.8,18,1
41361.95,18811.6,,2.6,34,0
42417.69,13280.67,1.0,11.0,21,0
22488.05,12681.35,8.0,5.8,23,1
69501.15,17485.38,8.0,3.7,52,0
19388.53,18237.86,8.0,6.7,68,1
87370.05,23550.56,7.0,10.0,67,0
43445.47,15932.19,,4.6,35,0
30210.25,36864.48,2.0,1.8,35,1
,17482.19,9.0,2.1,29,1
51033.39,20386.48,4.0,6.7,52,0
72796.78,32357.58,8.0,6.2,65,0
10000.0,21373.98,6.0,4.8,41,0
65505.54,28784.15,1.0,5.5,62,0
34421.69,16717.6,1.0,9.0,31,0
51127.53,11225.51,0.0,6.1,37,0
47354.9,24830.32,0.0,0.9,36,0
,45308.57,7.0,6.5,43,0
,3000.0,,7.6,22,0
98422.84,32687.4,5.0,8.1,63,1
71193.32,15238.66,,0.0,67,0
54564.09,32456.67,3.0,2.1,52,0
10000.0,23436.95,5.0,2.2,53,1
10000.0,10073.71,0.0,8.0,60,0
33171.6,21890.83,8.0,3.7,34,1
,33631.56,5.0,7.1,45,0
,28996.74,,5.6,30,0
67347.2,31861.33,4.0,8.6,31,0
,18549.12,4.0,6.3,36,0
51331.99,46892.43,1.0,3.3,26,0
82861.44,43725.44,4.0,5.7,59,0
93556.6,35321.33,4.0,9.7,45,0
12380.98,17586.61,,4.0,67,1
39442.33,26657.09,4.0,4.7,65,0
39776.09,38682.87,0.0,4.4,44,0
31209.06,28662.65,,1.6,25,1
77233.1,48158.57,3.0,9.9,25,0
136144.26,50389.88,1.0,3.9,18,0
16588.56,20299.16,,4.6,27,0
62743.04,19750.34,1.0,4.9,30,0
58865.97,38758.08,9.0,8.3,36,0
59509.51,20595.2,0.0,0.0,32,0
89989.92,51888.25,8.0,2.6,20,1
61198.79,14341.24,6.0,9.5,56,0
10000.0,3882.94,,2.3,62,0
10000.0,18933.97,8.0,5.9,54,0
17991.77,20945.53,4.0,5.4,55,0
27543.02,34571.09,,2.0,62,0
45812.55,35772.85,8.0,7.3,32,1
43558.76,29534.58,5.0,7.3,48,0
10000.0,20604.29,4.0,6.6,39,0
,18570.28,1.0,5.0,21,0
10000.0,22448.76,,6.7,49,1
10000.0,17180.47,6.0,7.8,36,1
79734.93,19354.72,3.0,3.7,63,0
41886.4,9377.28,7.0,2.5,46,1
21418.88,19348.39,,1.9,19,0
10000.0,13754.12,9.0,9.3,27,0
19615.28,4923.06,9.0,,54,0
68215.48,45112.84,5.0,0.3,33,1
64269.92,19762.02,8.0,9.7,48,0
42426.11,21645.77,0.0,1.9,31,0
41988.84,17330.65,4.0,5.7,38,0
10000.0,15416.35,3.0,3.4,18,0
26718.31,29649.48,2.0,3.5,24,1
66667.4,29302.44,1.0,8.2,58,0
29755.56,35460.97,0.0,3.0,32,0
98704.29,33331.28,8.0,4.1,50,1
86166.97,18233.39,6.0,6.0,48,0
36386.77,15369.36,,1.3,38,0
42039.02,9407.8,7.0,5.2,52,1
116692.26,36735.57,1.0,5.8,32,0
75415.85,24387.34,8.0,0.0,58,1
52108.26,27436.34,3.0,6.7,19,0
55571.08,23478.14,2.0,10.5,34,0
54466.77,11893.35,4.0,6.0,30,0
49490.79,27640.03,0.0,3.1,22,0
17870.67,15732.18,5.0,2.8,20,1
37930.51,20723.64,2.0,8.7,46,0
10000.0,11328.29,1.0,8.6,50,0
71744.32,39956.19,8.0,,43,1
46025.37,11439.94,3.0,11.6,69,0
73264.54,33700.78,6.0,9.7,57,0
11767.16,8279.68,7.0,9.4,60,0
92662.38,52889.98,9.0,8.4,40,0
88931.3,44722.62,7.0,5.7,28,0
10000.0,22967.41,9.0,0.0,48,1
34823.59,33334.94,9.0,6.4,68,1
38080.13,36141.99,2.0,9.0,37,0
10000.0,4726.36,,2.6,41,0
42203.96,28513.15,4.0,5.2,54,0
66742.76,24521.17,6.0,2.6,59,1
35917.13,36558.72,,0.8,26,1
10000.0,5435.26,,0.0,22,1
73174.64,35284.51,1.0,6.0,59,0
26249.12,12140.95,3.0,6.2,69,0
29411.88,37389.71,3.0,2.6,47,1
100438.77,33723.29,,8.1,58,0
61899.63,31594.22,3.0,0.0,46,0
25728.21,26966.89,,9.1,46,0
14327.06,7035.81,2.0,7.4,41,0
78976.72,33534.86,6.0,0.8,69,1
76911.35,44562.34,8.0,3.7,65,1
34798.07,26733.12,0.0,2.6,18,0
,5111.22,,5.2,25,1
61567.98,21057.7,,4.2,46,0
67817.66,46129.46,4.0,3.3,42,0
38817.8,33620.94,6.0,1.6,46,1
16905.1,27847.56,7.0,9.7,40,0
,17480.96,2.0,0.0,68,0
63852.48,27507.12,4.0,9.4,65,0
35387.03,17269.32,0.0,1.7,44,0
57856.8,17712.73,7.0,4.9,58,1
60829.21,36251.63,4.0,0.0,38,1
84363.92,25424.52,6.0,9.9,48,0
37379.5,12855.31,9.0,7.2,21,0
15822.32,29154.85,5.0,4.6,49,0
47980.41,42909.73,1.0,4.6,31,0
100625.06,35745.69,4.0,8.0,46,0
10000.0,3455.31,2.0,9.4,28,0
10000.0,16844.89,,2.5,67,1
46758.84,13289.89,0.0,4.6,32,0
38621.74,18235.55,0.0,8.8,22,0
43749.05,24269.67,,4.1,22,1
42632.78,31702.46,3.0,,62,0
80167.31,32910.85,7.0,4.6,37,0
48726.15,17248.45,,4.3,52,0
74587.68,45300.45,7.0,1.8,39,1
10000.0,23819.63,3.0,11.2,62,0
34128.85,37872.31,,7.5,64,1
25541.11,20300.25,8.0,0.0,38,1
10000.0,21656.49,1.0,10.2,26,0
53101.9,12936.86,7.0,8.8,28,0
46990.7,32689.04,9.0,3.2,39,1
35988.57,11787.99,5.0,7.1,43,0
46220.71,18915.92,8.0,4.7,21,1
53101.72,21182.32,8.0,1.3,27,1
80392.96,33950.84,8.0,3.2,62,1
69275.89,18893.06,1.0,1.4,38,0
59856.64,51477.55,7.0,5.4,61,0
119217.16,27163.13,5.0,6.6,57,0
28757.81,6751.56,5.0,5.8,42,0
10000.0,16146.15,,5.2,62,1
85224.56,35659.0,8.0,5.0,38,1
106005.14,49725.4,9.0,2.6,63,1
30944.24,31359.12,7.0,0.0,20,1
